beta,energy,magnet
0.36531,-1.04688,0.59375
0.36531,-1.10938,-0.62500
0.36531,-1.04688,0.59375
0.36531,-1.10938,0.56250
0.37551,-1.20312,-0.62500
0.37551,-1.60938,0.81250
0.37551,-1.42188,0.68750
0.37551,-1.23438,-0.71875
0.37551,-1.39062,0.68750
0.37551,-0.82812,0.37500
0.37551,-1.07812,-0.40625
0.37551,-1.23438,0.59375
0.37551,-1.26562,0.68750
0.37551,-1.23438,0.68750
0.37551,-1.35938,0.68750
0.37551,-1.32812,-0.71875
0.37551,-1.32812,-0.68750
0.37551,-1.32812,-0.65625
0.37551,-1.70312,0.87500
0.37551,-1.48438,0.75000
0.37551,-1.20312,-0.62500
0.37551,-1.20312,0.65625
0.37551,-1.23438,0.62500
0.37551,-1.76562,0.90625
0.38571,-1.42188,0.75000
0.38571,-1.17188,0.65625
0.38571,-1.35938,0.68750
0.38571,-1.51562,0.78125
0.38571,-1.26562,0.59375
0.38571,-1.26562,-0.65625
0.38571,-1.60938,0.81250
0.38571,-1.17188,0.59375
0.38571,-1.67188,0.84375
0.38571,-1.35938,-0.65625
0.38571,-1.20312,0.68750
0.38571,-1.26562,0.62500
0.38571,-1.35938,0.75000
0.38571,-1.64062,0.84375
0.38571,-1.14062,0.59375
0.38571,-1.23438,-0.65625
0.38571,-1.48438,-0.78125
0.38571,-1.01562,0.56250
0.38571,-1.14062,0.65625
0.38571,-1.48438,0.84375
0.39592,-1.45312,-0.71875
0.39592,-1.32812,0.59375
0.39592,-1.26562,0.71875
0.39592,-1.35938,-0.68750
0.39592,-1.32812,0.68750
0.39592,-1.35938,0.75000
0.39592,-0.51562,-0.31250
0.39592,-1.26562,-0.62500
0.39592,-1.54688,-0.75000
0.39592,-1.29688,0.68750
0.39592,-1.42188,0.78125
0.39592,-1.67188,0.87500
0.39592,-1.42188,0.68750
0.39592,-1.10938,0.53125
0.39592,-1.35938,0.68750
0.39592,-1.10938,0.56250
0.39592,-1.14062,0.65625
0.40612,-1.04688,0.50000
0.39592,-1.23438,0.65625
0.40612,-1.54688,0.81250
0.39592,-1.32812,0.68750
0.39592,-1.01562,-0.50000
0.40612,-1.32812,0.65625
0.40612,-1.76562,0.93750
0.40612,-1.32812,0.65625
0.40612,-1.39062,-0.78125
0.40612,-1.42188,-0.71875
0.40612,-1.51562,0.84375
0.40612,-1.67188,0.84375
0.40612,-1.10938,0.56250
0.40612,-1.64062,-0.84375
0.40612,-1.42188,0.75000
0.40612,-1.35938,0.68750
0.40612,-1.48438,0.78125
0.40612,-1.29688,0.65625
0.40612,-0.95312,0.53125
0.40612,-1.10938,0.59375
0.40612,-1.23438,0.62500
0.40612,-1.29688,0.62500
0.40612,-1.42188,0.71875
0.41633,-1.45312,0.71875
0.41633,-1.32812,0.71875
0.41633,-1.42188,0.65625
0.41633,-1.60938,0.78125
0.41633,-1.45312,0.71875
0.41633,-1.54688,0.81250
0.41633,-1.23438,0.59375
0.41633,-1.76562,0.90625
0.41633,-1.57812,0.84375
0.41633,-1.70312,0.87500
0.41633,-1.42188,0.65625
0.41633,-1.54688,0.81250
0.41633,-1.48438,0.81250
0.41633,-1.45312,0.71875
0.41633,-1.23438,0.65625
0.41633,-1.48438,0.75000
0.41633,-1.23438,-0.59375
0.41633,-1.23438,0.71875
0.41633,-1.42188,0.75000
0.41633,-0.95312,0.59375
0.42653,-1.57812,0.84375
0.42653,-1.01562,0.65625
0.42653,-1.01562,0.56250
0.42653,-1.54688,0.75000
0.42653,-1.20312,-0.65625
0.42653,-1.45312,0.78125
0.42653,-1.54688,0.78125
0.42653,-1.26562,0.65625
0.42653,-1.35938,0.71875
0.42653,-1.60938,0.87500
0.42653,-1.51562,0.71875
0.42653,-1.32812,0.68750
0.42653,-1.07812,0.56250
0.42653,-1.20312,-0.62500
0.42653,-1.39062,0.75000
0.42653,-1.20312,0.59375
0.42653,-1.23438,0.68750
0.42653,-1.57812,0.78125
0.42653,-1.32812,0.75000
0.42653,-1.26562,0.62500
0.43673,-1.42188,0.75000
0.43673,-1.45312,0.75000
0.43673,-0.89062,-0.50000
0.43673,-1.54688,0.78125
0.43673,-1.29688,0.71875
0.43673,-1.32812,-0.65625
0.43673,-1.14062,0.62500
0.43673,-1.26562,0.65625
0.43673,-1.76562,0.90625
0.43673,-1.48438,0.75000
0.43673,-1.32812,-0.75000
0.43673,-1.70312,0.87500
0.43673,-1.79688,0.93750
0.43673,-1.73438,0.90625
0.43673,-1.42188,-0.75000
0.43673,-1.10938,0.59375
0.43673,-1.54688,0.81250
0.43673,-1.35938,-0.75000
0.43673,-1.76562,0.90625
0.43673,-1.39062,0.75000
0.44694,-1.42188,0.81250
0.44694,-1.48438,0.84375
0.44694,-1.51562,0.81250
0.44694,-1.35938,-0.71875
0.44694,-1.54688,0.84375
0.44694,-1.10938,0.65625
0.44694,-1.51562,0.75000
0.44694,-1.39062,0.68750
0.44694,-1.42188,0.75000
0.44694,-1.51562,0.78125
0.44694,-1.51562,0.71875
0.44694,-1.42188,0.78125
0.44694,-1.51562,0.81250
0.44694,-1.42188,0.81250
0.44694,-1.76562,0.90625
0.44694,-1.32812,0.71875
0.44694,-1.51562,0.81250
0.44694,-1.23438,0.68750
0.44694,-1.42188,0.71875
0.44694,-1.70312,0.87500
0.45714,-1.64062,0.90625
0.45714,-1.76562,0.90625
0.45714,-1.51562,-0.75000
0.45714,-1.51562,0.71875
0.45714,-1.51562,0.75000
0.45714,-1.54688,0.81250
0.45714,-1.64062,0.84375
0.45714,-1.04688,0.59375
0.45714,-1.01562,-0.62500
0.45714,-1.60938,0.81250
0.45714,-1.54688,0.78125
0.45714,-1.60938,0.81250
0.45714,-1.42188,0.68750
0.45714,-1.48438,0.71875
0.45714,-1.67188,0.84375
0.45714,-1.26562,0.62500
0.45714,-0.89062,0.50000
0.45714,-1.60938,0.84375
0.45714,-1.29688,0.65625
0.46735,-1.29688,0.62500
0.46735,-1.48438,0.71875
0.45714,-1.39062,-0.71875
0.46735,-1.51562,0.78125
0.46735,-1.79688,0.93750
0.46735,-1.32812,0.71875
0.46735,-1.76562,0.90625
0.46735,-1.42188,0.78125
0.46735,-1.45312,0.71875
0.46735,-1.51562,0.81250
0.46735,-1.39062,0.75000
0.46735,-1.29688,0.65625
0.46735,-1.35938,-0.71875
0.46735,-1.67188,-0.84375
0.46735,-1.23438,-0.62500
0.46735,-1.20312,0.56250
0.46735,-1.82812,0.93750
0.46735,-1.39062,0.68750
0.46735,-1.32812,0.68750
0.46735,-1.20312,0.62500
0.46735,-1.76562,0.90625
0.47755,-1.35938,0.75000
0.47755,-1.51562,0.78125
0.47755,-1.76562,0.87500
0.47755,-1.26562,0.68750
0.47755,-1.54688,0.81250
0.47755,-1.51562,0.75000
0.47755,-1.51562,0.81250
0.47755,-1.51562,0.75000
0.47755,-1.35938,-0.68750
0.47755,-1.48438,0.78125
0.47755,-1.51562,0.78125
0.47755,-1.54688,0.78125
0.47755,-1.79688,0.93750
0.47755,-1.64062,0.84375
0.47755,-1.42188,0.75000
0.47755,-1.60938,0.81250
0.47755,-1.82812,0.90625
0.47755,-1.79688,0.90625
0.47755,-1.82812,0.93750
0.48776,-1.51562,0.84375
0.48776,-1.45312,0.78125
0.48776,-1.35938,0.68750
0.47755,-1.35938,0.71875
0.48776,-1.57812,-0.78125
0.48776,-1.26562,0.65625
0.48776,-1.60938,-0.84375
0.48776,-1.51562,0.68750
0.48776,-1.76562,0.90625
0.48776,-1.64062,0.84375
0.48776,-1.70312,0.87500
0.48776,-1.29688,-0.65625
0.48776,-1.67188,0.84375
0.48776,-1.73438,0.90625
0.48776,-1.73438,0.90625
0.48776,-1.48438,0.75000
0.48776,-1.51562,0.75000
0.48776,-1.57812,-0.81250
0.48776,-1.70312,0.87500
0.48776,-1.73438,0.90625
0.48776,-1.67188,0.87500
0.49796,-1.14062,0.65625
0.49796,-1.54688,0.81250
0.49796,-1.82812,0.93750
0.49796,-1.54688,0.84375
0.49796,-1.29688,0.65625
0.49796,-1.57812,-0.84375
0.49796,-1.70312,0.84375
0.49796,-1.73438,0.90625
0.49796,-1.57812,0.81250
0.49796,-1.57812,0.78125
0.49796,-1.73438,0.90625
0.49796,-1.39062,-0.68750
0.49796,-1.57812,0.84375
0.49796,-1.57812,0.87500
0.49796,-1.70312,0.87500
0.49796,-1.70312,0.87500
0.49796,-1.57812,0.84375
0.49796,-1.48438,0.71875
0.50816,-1.54688,0.81250
0.49796,-1.82812,0.93750
0.50816,-1.32812,0.65625
0.50816,-1.64062,0.87500
0.49796,-1.57812,-0.81250
0.50816,-1.70312,0.87500
0.50816,-1.64062,0.81250
0.50816,-1.73438,0.90625
0.50816,-1.45312,0.75000
0.50816,-1.73438,0.87500
0.50816,-1.51562,0.78125
0.50816,-1.89062,0.96875
0.50816,-1.48438,0.75000
0.50816,-1.70312,0.90625
0.50816,-1.67188,0.84375
0.50816,-1.57812,0.81250
0.50816,-1.57812,0.78125
0.50816,-1.51562,0.84375
0.50816,-1.60938,0.81250
0.50816,-1.54688,0.78125
0.50816,-1.48438,0.78125
0.51837,-1.76562,-0.90625
0.51837,-1.51562,0.78125
0.50816,-1.39062,0.68750
0.51837,-1.35938,0.75000
0.51837,-1.67188,-0.84375
0.51837,-1.76562,0.90625
0.51837,-1.23438,0.65625
0.51837,-1.42188,0.75000
0.51837,-1.54688,0.87500
0.51837,-1.82812,0.96875
0.51837,-1.57812,0.81250
0.51837,-1.60938,0.84375
0.51837,-1.45312,0.78125
0.51837,-1.67188,-0.90625
0.51837,-1.35938,0.78125
0.51837,-1.67188,0.87500
0.51837,-1.48438,0.75000
0.51837,-1.60938,0.81250
0.51837,-1.67188,0.84375
0.51837,-1.73438,0.87500
0.52857,-1.95312,1.00000
0.51837,-1.73438,-0.87500
0.52857,-1.35938,0.65625
0.52857,-1.82812,0.93750
0.52857,-1.76562,-0.90625
0.52857,-1.51562,0.75000
0.52857,-1.67188,0.84375
0.52857,-1.57812,0.81250
0.52857,-1.45312,0.71875
0.52857,-1.79688,0.93750
0.52857,-1.14062,-0.53125
0.52857,-1.54688,0.81250
0.52857,-1.67188,0.84375
0.52857,-1.89062,0.96875
0.52857,-1.60938,0.81250
0.52857,-1.64062,0.84375
