beta,energy,magnet
0.18163,-0.40625,0.04688
0.18163,-0.54688,-0.23438
0.18163,-0.75000,-0.34375
0.18163,-0.26562,-0.06250
0.18163,-0.25000,-0.12500
0.18163,-0.56250,0.25000
0.18163,-0.37500,0.18750
0.18163,-0.87500,-0.43750
0.18163,-0.56250,0.32812
0.18163,-0.31250,0.03125
0.18163,-0.62500,0.29688
0.18163,-0.40625,-0.10938
0.18163,-0.51562,-0.29688
0.18163,-0.46875,0.21875
0.18163,-0.23438,-0.14062
0.18163,-0.62500,0.40625
0.18163,-0.45312,-0.14062
0.18163,-0.46875,0.09375
0.18163,-0.73438,-0.15625
0.18163,-0.85938,-0.46875
0.18163,-0.35938,-0.26562
0.18163,-0.70312,0.34375
0.18163,-0.40625,-0.14062
0.18163,-0.31250,0.03125
0.18163,-0.34375,-0.07812
0.18163,-0.40625,0.18750
0.18163,-0.45312,-0.07812
0.18163,-0.21875,0.15625
0.18163,-0.45312,0.21875
0.18163,-0.40625,0.25000
0.18163,-0.09375,0.09375
0.18163,-0.42188,-0.31250
0.18163,-0.28125,0.15625
0.18163,-0.73438,0.39062
0.18163,-0.67188,0.34375
0.18163,-0.65625,0.32812
0.18163,-0.68750,0.28125
0.18163,-0.42188,0.00000
0.18163,-0.15625,0.09375
0.18163,-0.57812,0.23438
0.18163,-0.42188,-0.28125
0.18163,-0.67188,0.37500
0.18163,-0.31250,-0.06250
0.18163,-0.28125,-0.03125
0.18163,-0.39062,-0.23438
0.18163,-0.31250,0.07812
0.18163,-0.15625,-0.06250
0.18163,-0.42188,0.17188
0.18163,-0.51562,-0.18750
0.18163,-0.39062,0.29688
0.18163,-0.53125,-0.15625
0.19184,-0.43750,0.28125
0.19184,-0.68750,0.35938
0.18163,-0.75000,-0.35938
0.19184,-0.56250,0.17188
0.19184,-0.68750,-0.37500
0.19184,-0.42188,-0.34375
0.19184,-0.32812,0.03125
0.19184,-0.29688,0.06250
0.19184,-0.53125,0.21875
0.19184,-0.37500,0.17188
0.19184,-0.67188,-0.39062
0.19184,-0.43750,-0.06250
0.19184,-0.71875,0.32812
0.19184,-0.43750,0.12500
0.19184,-0.35938,-0.12500
0.19184,-0.46875,-0.20312
0.19184,-0.57812,0.34375
0.19184,-0.46875,0.17188
0.19184,-0.46875,-0.09375
0.19184,-0.32812,0.20312
0.19184,-0.59375,0.20312
0.19184,-0.34375,-0.14062
0.19184,-0.67188,0.43750
0.19184,-0.70312,0.29688
0.19184,-0.64062,0.29688
0.19184,-0.18750,-0.03125
0.19184,-0.37500,0.34375
0.19184,-0.34375,-0.06250
0.19184,-0.42188,-0.37500
0.19184,-0.34375,0.01562
0.19184,-0.50000,0.37500
0.19184,-0.32812,0.01562
0.19184,-0.39062,0.18750
0.19184,-0.14062,-0.10938
0.19184,-0.21875,0.07812
0.19184,-0.46875,-0.10938
0.19184,-0.29688,-0.25000
0.19184,-0.42188,0.06250
0.19184,-0.40625,-0.04688
0.19184,-0.50000,0.21875
0.19184,-0.35938,0.03125
0.19184,-0.45312,-0.12500
0.19184,-0.20312,0.17188
0.19184,-0.57812,-0.25000
0.19184,-0.56250,0.20312
0.19184,-0.46875,0.06250
0.19184,-0.20312,0.09375
0.19184,-0.35938,0.17188
0.19184,-0.34375,-0.15625
0.19184,-0.39062,0.04688
0.19184,-0.28125,0.03125
0.19184,-0.40625,0.12500
0.19184,-0.65625,-0.34375
0.19184,-0.31250,-0.01562
0.19184,-0.46875,0.25000
0.19184,-0.70312,-0.31250
0.19184,-0.73438,-0.25000
0.19184,-0.37500,0.09375
0.19184,-0.48438,-0.34375
0.19184,-0.64062,-0.28125
0.19184,-0.45312,0.12500
0.19184,-0.12500,0.00000
0.19184,-0.40625,-0.15625
0.19184,-0.43750,0.04688
0.19184,-0.75000,0.37500
0.19184,-0.23438,0.06250
0.19184,-0.53125,0.25000
0.19184,-0.68750,-0.23438
0.19184,-0.43750,0.18750
0.19184,-0.40625,-0.29688
0.19184,-0.45312,0.21875
0.19184,-0.51562,0.06250
0.19184,-0.40625,0.18750
0.19184,-0.56250,0.18750
0.19184,-0.17188,-0.03125
0.19184,-0.54688,0.23438
0.19184,-0.67188,-0.34375
0.19184,-0.40625,-0.17188
0.19184,-0.54688,0.09375
0.19184,-0.42188,0.10938
0.19184,-0.46875,0.12500
0.19184,-0.46875,-0.12500
0.19184,-0.50000,0.23438
0.19184,-0.59375,-0.23438
0.19184,-0.43750,0.21875
0.19184,-0.53125,-0.31250
0.19184,-0.29688,0.06250
0.19184,-0.06250,0.15625
0.19184,-0.35938,-0.34375
0.19184,-0.65625,-0.31250
0.19184,-0.43750,0.14062
0.19184,-0.51562,0.26562
0.19184,-0.37500,0.25000
0.19184,-0.75000,0.37500
0.19184,-0.39062,0.18750
0.19184,-0.60938,0.23438
0.19184,-0.26562,-0.12500
0.19184,-0.64062,0.26562
0.19184,-0.31250,0.17188
0.19184,-0.48438,0.21875
0.19184,-0.56250,0.04688
0.20204,-0.53125,-0.20312
0.20204,-0.51562,0.23438
0.20204,-0.71875,-0.37500
0.20204,-0.56250,-0.26562
0.20204,-0.28125,0.01562
0.20204,-0.56250,-0.31250
0.20204,-0.62500,0.21875
0.20204,-0.35938,-0.21875
0.20204,-0.48438,-0.10938
0.20204,-0.54688,0.23438
0.20204,-0.85938,-0.46875
0.20204,-0.09375,0.17188
0.20204,-0.82812,0.43750
0.20204,-0.54688,0.23438
0.20204,-0.75000,0.35938
0.20204,-0.29688,-0.10938
0.20204,-0.62500,-0.17188
0.20204,-0.70312,0.39062
0.20204,-0.59375,-0.28125
0.20204,-0.29688,0.14062
0.20204,-0.32812,-0.06250
0.20204,-0.34375,-0.01562
0.20204,-0.75000,0.29688
0.20204,-0.78125,0.42188
0.20204,-0.81250,-0.42188
0.20204,-0.48438,0.23438
0.20204,-0.54688,-0.12500
0.20204,-0.68750,-0.23438
0.20204,-0.65625,-0.34375
0.20204,-0.60938,0.21875
0.20204,-0.32812,-0.01562
0.20204,-0.46875,0.25000
0.20204,-0.06250,0.03125
0.20204,-0.37500,0.03125
0.20204,-0.53125,0.32812
0.20204,-0.34375,0.07812
0.20204,-0.21875,0.20312
0.20204,-0.26562,0.04688
0.20204,-0.57812,-0.34375
0.20204,-0.34375,0.09375
0.20204,-0.53125,-0.20312
0.20204,-0.40625,-0.10938
0.20204,-0.29688,0.14062
0.20204,-0.70312,0.31250
0.20204,-0.45312,0.10938
0.20204,-0.31250,0.07812
0.20204,-0.71875,-0.35938
0.20204,-0.06250,0.18750
0.20204,-0.50000,0.15625
0.20204,-0.53125,-0.28125
0.20204,-0.56250,0.34375
0.20204,-0.28125,-0.25000
0.20204,-0.60938,-0.14062
0.20204,-0.43750,0.03125
0.20204,-0.34375,-0.07812
0.20204,-0.35938,0.15625
0.20204,-0.32812,-0.14062
0.20204,-0.39062,0.21875
0.20204,-0.28125,0.06250
0.20204,-0.45312,0.20312
0.20204,-0.40625,0.06250
0.20204,-0.82812,0.35938
0.20204,-0.73438,-0.35938
0.20204,-0.56250,-0.07812
0.20204,-0.12500,0.09375
0.20204,-0.46875,-0.04688
0.20204,-0.78125,-0.35938
0.20204,-0.70312,-0.34375
0.20204,-0.32812,-0.01562
0.20204,-0.62500,0.34375
0.20204,-0.53125,-0.04688
0.20204,-0.34375,0.07812
0.20204,-0.54688,-0.03125
0.20204,-0.78125,-0.29688
0.20204,-0.15625,0.06250
0.20204,-0.29688,0.03125
0.20204,-0.57812,0.15625
0.20204,-0.62500,-0.23438
0.20204,-0.56250,-0.31250
0.20204,-0.35938,0.20312
0.20204,-0.53125,-0.25000
0.20204,-0.68750,0.32812
0.20204,-0.54688,0.17188
0.20204,-0.67188,-0.21875
0.20204,-0.62500,0.29688
0.20204,-0.48438,0.26562
0.20204,-0.37500,0.12500
0.20204,-0.64062,0.34375
0.20204,-0.20312,-0.01562
0.20204,-0.59375,0.23438
0.20204,-0.51562,-0.31250
0.20204,-0.46875,-0.21875
0.20204,-0.39062,-0.04688
0.20204,-0.34375,0.07812
0.20204,-0.25000,0.04688
0.20204,-0.62500,0.20312
0.20204,-0.51562,0.18750
0.20204,-0.28125,-0.06250
0.20204,-0.43750,0.21875
0.20204,-0.70312,-0.32812
0.21224,-0.81250,0.42188
0.21224,-0.87500,0.35938
0.21224,-0.54688,-0.20312
0.21224,-0.56250,0.23438
0.21224,-0.50000,-0.18750
0.21224,-0.48438,0.09375
0.21224,-0.73438,-0.39062
0.21224,-0.46875,0.25000
0.21224,-0.54688,-0.23438
0.21224,-0.67188,-0.07812
0.21224,-0.64062,-0.28125
0.21224,-0.73438,0.40625
0.21224,-0.79688,0.35938
0.21224,-0.64062,0.21875
0.21224,-0.34375,0.03125
0.21224,-0.43750,0.21875
0.21224,-0.56250,0.25000
0.21224,-0.39062,-0.04688
0.21224,-0.82812,0.51562
0.21224,-0.78125,-0.29688
0.21224,-0.20312,0.06250
0.21224,-0.28125,-0.14062
0.21224,-0.73438,-0.40625
0.21224,-0.64062,0.32812
0.21224,-0.35938,0.04688
0.21224,-0.40625,-0.14062
0.21224,-0.62500,0.29688
0.21224,-0.71875,-0.39062
0.21224,-0.51562,0.06250
0.21224,-0.48438,0.18750
0.21224,-0.56250,0.25000
0.21224,-0.43750,0.03125
0.21224,-0.42188,-0.15625
0.21224,-0.40625,-0.10938
0.21224,-0.67188,-0.25000
0.21224,-0.64062,0.35938
0.21224,-0.35938,0.00000
0.21224,-0.78125,0.40625
0.21224,-0.70312,-0.28125
0.21224,-0.64062,0.25000
0.21224,-0.67188,0.32812
0.21224,-0.59375,-0.18750
0.21224,-0.56250,-0.29688
0.21224,-0.50000,0.20312
0.21224,-0.70312,0.23438
0.21224,-0.39062,-0.37500
0.21224,-0.39062,-0.09375
0.21224,-0.57812,0.26562
0.21224,-0.75000,-0.34375
0.21224,-0.46875,0.01562
0.21224,-0.60938,-0.35938
0.21224,-0.48438,-0.39062
0.21224,-0.57812,-0.28125
0.21224,-0.76562,0.35938
0.21224,-0.53125,-0.18750
0.21224,-0.45312,-0.10938
0.21224,-0.35938,0.20312
0.21224,-0.32812,-0.03125
0.21224,-0.50000,-0.09375
0.21224,-0.75000,-0.37500
0.21224,-0.31250,-0.01562
0.21224,-0.46875,0.28125
0.21224,-1.09375,-0.51562
0.21224,-0.42188,0.18750
0.21224,-0.76562,-0.26562
0.21224,-0.64062,-0.26562
0.21224,-0.60938,0.26562
0.21224,-0.60938,-0.26562
0.21224,-0.84375,-0.39062
0.21224,-0.23438,0.14062
0.21224,-0.45312,0.17188
0.21224,-0.51562,-0.01562
0.21224,-0.57812,0.28125
0.21224,-0.34375,0.18750
0.21224,-0.48438,-0.28125
0.21224,-0.40625,0.15625
0.21224,-0.75000,-0.43750
0.21224,-0.56250,-0.14062
0.21224,-0.32812,0.26562
0.21224,-0.56250,-0.29688
0.21224,-0.96875,0.50000
0.21224,-0.50000,0.35938
0.21224,-0.32812,-0.10938
0.21224,-0.43750,-0.23438
0.21224,-0.42188,0.17188
0.21224,-0.65625,-0.35938
0.21224,-0.68750,-0.28125
0.21224,-0.46875,0.04688
0.21224,-0.42188,-0.21875
0.21224,-0.96875,-0.54688
0.21224,-0.50000,-0.03125
0.21224,-0.29688,-0.17188
0.21224,-0.56250,-0.21875
0.21224,-0.37500,-0.10938
0.21224,-0.43750,0.20312
0.21224,-0.50000,0.25000
0.21224,-0.85938,0.48438
0.21224,-0.54688,0.21875
0.21224,-0.54688,0.14062
0.22245,-0.67188,-0.40625
0.21224,-0.67188,-0.31250
0.22245,-0.59375,-0.07812
0.22245,-0.48438,0.14062
0.22245,-0.56250,0.12500
0.22245,-0.71875,-0.40625
0.22245,-0.82812,0.40625
0.22245,-0.50000,-0.21875
0.22245,-0.40625,0.12500
0.22245,-0.48438,-0.23438
0.22245,-0.46875,0.09375
0.22245,-0.79688,0.42188
0.22245,-0.78125,-0.28125
0.22245,-0.81250,-0.45312
0.22245,-0.25000,0.10938
0.22245,-0.79688,0.32812
0.22245,-0.81250,0.43750
0.22245,-0.65625,0.31250
0.22245,-1.07812,0.40625
0.22245,-0.51562,0.10938
0.22245,-0.53125,-0.32812
0.22245,-0.45312,-0.12500
0.22245,-0.56250,0.17188
0.22245,-0.87500,0.42188
0.22245,-0.78125,-0.31250
0.22245,-0.65625,0.32812
0.22245,-0.71875,0.42188
0.22245,-0.21875,-0.17188
0.22245,-0.50000,-0.15625
0.22245,-0.85938,-0.42188
0.22245,-0.59375,-0.25000
0.22245,-0.59375,0.25000
0.22245,-1.00000,0.46875
0.22245,-0.67188,-0.35938
0.22245,-0.68750,0.31250
0.22245,-0.76562,-0.32812
0.22245,-0.71875,0.39062
0.22245,-0.53125,-0.25000
0.22245,-0.40625,-0.20312
0.22245,-0.43750,-0.23438
0.22245,-0.95312,-0.48438
0.22245,-0.56250,0.37500
0.22245,-0.28125,0.06250
0.22245,-0.57812,0.18750
0.22245,-0.68750,-0.28125
0.22245,-0.92188,0.45312
0.22245,-0.50000,0.10938
0.22245,-0.62500,0.34375
0.22245,-0.60938,-0.20312
0.22245,-0.89062,-0.42188
0.22245,-0.87500,-0.35938
0.22245,-0.71875,0.28125
0.22245,-0.85938,0.42188
0.22245,-0.48438,-0.09375
0.22245,-0.53125,0.18750
0.22245,-0.54688,-0.29688
0.22245,-0.84375,-0.46875
0.22245,-0.53125,0.07812
0.22245,-0.54688,-0.20312
0.22245,-0.64062,0.26562
0.22245,-0.50000,-0.10938
0.22245,-0.68750,0.34375
0.22245,-0.39062,-0.10938
0.22245,-0.46875,-0.18750
0.22245,-0.89062,0.37500
0.22245,-0.68750,-0.23438
0.22245,-0.70312,0.29688
0.22245,-0.53125,0.31250
0.22245,-0.65625,0.29688
0.22245,-0.53125,-0.28125
0.22245,-0.65625,-0.48438
0.22245,-1.07812,0.54688
0.22245,-0.79688,-0.32812
0.22245,-0.79688,-0.39062
0.22245,-0.65625,-0.03125
0.22245,-0.67188,-0.35938
0.22245,-0.82812,0.43750
0.22245,-0.45312,0.23438
0.22245,-0.76562,0.42188
0.22245,-0.59375,0.23438
0.22245,-0.46875,-0.14062
0.22245,-0.78125,0.40625
0.22245,-0.90625,0.48438
0.22245,-0.81250,0.34375
0.22245,-0.78125,0.46875
0.22245,-0.68750,-0.42188
0.22245,-0.95312,0.46875
0.22245,-0.78125,0.35938
0.22245,-0.84375,-0.39062
0.22245,-0.53125,-0.28125
0.22245,-0.60938,0.15625
0.22245,-0.48438,-0.07812
0.22245,-0.78125,-0.37500
0.22245,-0.54688,0.15625
0.22245,-0.50000,0.20312
0.22245,-0.40625,0.17188
0.22245,-0.68750,0.28125
0.22245,-0.29688,-0.20312
0.22245,-0.43750,-0.06250
0.22245,-0.90625,0.39062
0.22245,-0.29688,-0.01562
0.23265,-0.39062,-0.04688
0.23265,-0.64062,0.23438
0.23265,-0.64062,-0.32812
0.23265,-0.70312,0.25000
0.23265,-0.31250,-0.12500
0.23265,-0.59375,-0.28125
0.23265,-0.73438,-0.39062
0.23265,-0.48438,-0.07812
0.23265,-1.01562,-0.54688
0.23265,-0.70312,-0.39062
0.23265,-0.67188,-0.32812
0.23265,-0.65625,0.42188
0.23265,-0.56250,0.35938
0.23265,-0.29688,-0.01562
0.23265,-0.70312,0.32812
0.23265,-0.43750,-0.10938
0.23265,-0.46875,-0.10938
0.23265,-0.50000,0.20312
0.23265,-0.70312,-0.40625
0.23265,-0.65625,-0.32812
0.23265,-0.56250,-0.21875
0.23265,-0.48438,0.17188
0.23265,-0.78125,-0.40625
0.23265,-0.34375,0.01562
0.23265,-0.43750,-0.21875
0.23265,-0.68750,-0.25000
0.23265,-0.42188,0.14062
0.23265,-0.28125,0.15625
0.23265,-0.71875,-0.28125
0.23265,-0.53125,0.09375
0.23265,-0.76562,0.34375
0.23265,-0.87500,0.48438
0.23265,-0.85938,-0.48438
0.23265,-0.73438,-0.39062
0.23265,-0.60938,0.21875
0.23265,-0.37500,0.17188
0.23265,-0.31250,-0.18750
0.23265,-1.15625,0.57812
0.23265,-0.71875,0.37500
0.23265,-0.45312,-0.04688
0.23265,-0.89062,0.37500
0.23265,-0.53125,0.06250
0.23265,-0.81250,-0.46875
0.23265,-0.56250,0.12500
0.23265,-0.71875,0.31250
0.23265,-0.20312,0.06250
0.23265,-0.57812,-0.26562
0.23265,-0.59375,0.28125
0.23265,-1.12500,0.54688
0.23265,-0.89062,0.46875
0.23265,-0.67188,-0.29688
0.23265,-0.87500,-0.53125
0.23265,-0.82812,0.48438
0.23265,-0.29688,0.17188
0.23265,-0.65625,-0.40625
0.23265,-0.75000,-0.26562
0.23265,-0.85938,0.39062
0.23265,-0.45312,-0.21875
0.23265,-0.51562,-0.34375
0.23265,-0.67188,0.32812
0.23265,-1.04688,0.57812
0.23265,-0.84375,0.39062
0.23265,-0.32812,0.09375
0.23265,-0.60938,-0.21875
0.23265,-0.26562,0.17188
0.23265,-0.62500,0.21875
0.23265,-0.76562,-0.43750
0.23265,-0.51562,-0.21875
0.23265,-0.70312,-0.25000
0.23265,-0.85938,-0.39062
0.23265,-0.43750,-0.20312
0.23265,-0.95312,-0.51562
0.23265,-0.39062,0.10938
0.23265,-0.84375,-0.43750
0.23265,-0.31250,-0.07812
0.23265,-0.78125,-0.23438
0.23265,-0.70312,0.32812
0.23265,-0.60938,0.20312
0.23265,-0.92188,-0.53125
0.23265,-0.51562,0.20312
0.23265,-0.15625,0.00000
0.23265,-0.45312,0.20312
0.23265,-0.45312,-0.06250
0.23265,-0.31250,0.00000
0.23265,-0.65625,-0.26562
0.23265,-0.35938,0.25000
0.23265,-0.45312,-0.20312
0.23265,-0.60938,0.28125
0.23265,-0.71875,0.35938
0.23265,-0.81250,0.48438
0.23265,-0.92188,0.48438
0.23265,-0.56250,-0.34375
0.23265,-1.10938,0.62500
0.23265,-0.35938,-0.10938
0.23265,-0.53125,-0.14062
0.23265,-0.37500,-0.03125
0.23265,-0.90625,-0.46875
0.23265,-0.64062,0.32812
0.23265,-0.90625,-0.42188
0.23265,-0.53125,0.09375
0.24286,-0.71875,-0.32812
0.24286,-0.70312,0.37500
0.24286,-1.00000,-0.53125
0.24286,-0.34375,-0.15625
0.24286,-0.64062,0.34375
0.24286,-0.40625,-0.15625
0.24286,-0.73438,-0.25000
0.24286,-0.85938,-0.46875
0.24286,-0.68750,0.32812
0.24286,-0.81250,-0.48438
0.24286,-0.62500,0.34375
0.24286,-0.68750,0.37500
0.24286,-0.46875,-0.29688
0.24286,-0.53125,0.26562
0.24286,-0.71875,-0.45312
0.24286,-0.82812,0.45312
0.24286,-0.68750,0.26562
0.24286,-0.67188,-0.37500
0.24286,-1.01562,-0.54688
0.24286,-0.59375,-0.29688
0.24286,-0.56250,0.20312
0.24286,-0.51562,-0.31250
0.24286,-0.75000,0.42188
0.24286,-0.93750,-0.46875
0.24286,-0.82812,-0.42188
0.24286,-0.64062,0.43750
0.24286,-1.03125,-0.51562
0.24286,-0.68750,-0.28125
0.24286,-1.01562,0.54688
0.24286,-0.73438,0.21875
0.24286,-0.64062,0.21875
0.24286,-0.67188,-0.26562
0.24286,-0.45312,-0.15625
0.24286,-0.46875,0.28125
0.24286,-0.62500,0.21875
0.24286,-1.00000,-0.42188
0.24286,-0.48438,0.18750
0.24286,-0.73438,0.37500
0.24286,-0.92188,-0.50000
0.24286,-0.60938,-0.37500
0.24286,-0.50000,0.06250
0.24286,-0.85938,-0.39062
0.24286,-0.81250,-0.39062
0.24286,-0.62500,0.26562
0.24286,-0.64062,-0.28125
0.24286,-0.71875,-0.29688
0.24286,-0.73438,0.18750
0.24286,-0.64062,0.32812
0.24286,-0.57812,-0.31250
0.24286,-0.82812,0.29688
0.24286,-0.87500,0.40625
0.24286,-0.71875,-0.37500
0.24286,-0.82812,-0.40625
0.24286,-0.64062,0.32812
0.24286,-0.73438,-0.35938
0.24286,-0.53125,-0.15625
0.24286,-1.06250,0.48438
0.24286,-0.70312,0.29688
0.24286,-0.87500,-0.42188
0.24286,-0.79688,-0.50000
0.24286,-0.48438,-0.26562
0.24286,-0.59375,-0.21875
0.24286,-0.76562,0.43750
0.24286,-1.10938,-0.51562
0.24286,-0.50000,-0.26562
0.24286,-1.12500,-0.51562
0.24286,-0.32812,-0.01562
0.24286,-0.82812,0.40625
0.24286,-0.70312,-0.31250
0.24286,-0.54688,0.20312
0.24286,-0.82812,-0.37500
0.24286,-0.57812,0.10938
0.24286,-0.51562,-0.34375
0.24286,-0.46875,0.17188
0.24286,-0.46875,-0.21875
0.24286,-1.00000,0.46875
0.24286,-0.60938,-0.31250
0.24286,-0.64062,0.12500
0.24286,-0.62500,-0.23438
0.24286,-0.34375,0.15625
0.24286,-0.92188,-0.50000
0.24286,-0.70312,-0.39062
0.24286,-0.46875,0.18750
0.24286,-0.87500,0.42188
0.24286,-0.87500,0.40625
0.24286,-0.70312,0.37500
0.24286,-0.62500,0.18750
0.24286,-0.76562,-0.31250
0.24286,-0.56250,0.26562
0.24286,-0.70312,0.32812
0.24286,-0.75000,0.48438
0.24286,-0.78125,0.43750
0.24286,-0.67188,0.40625
0.24286,-0.89062,0.45312
0.24286,-0.78125,0.40625
0.24286,-0.56250,-0.35938
0.24286,-0.78125,-0.50000
0.24286,-0.48438,-0.28125
0.24286,-0.82812,-0.40625
0.24286,-1.17188,0.53125
0.25306,-0.64062,0.26562
0.25306,-0.98438,-0.43750
0.25306,-0.93750,0.34375
0.25306,-1.04688,-0.50000
0.25306,-0.92188,-0.46875
0.25306,-0.82812,-0.40625
0.25306,-0.48438,-0.12500
0.25306,-0.70312,-0.34375
0.25306,-0.92188,-0.48438
0.25306,-0.35938,0.10938
0.25306,-0.62500,0.39062
0.25306,-0.65625,-0.35938
0.25306,-0.59375,0.20312
0.25306,-0.93750,-0.48438
0.25306,-0.71875,0.45312
0.25306,-1.00000,-0.54688
0.25306,-0.35938,0.12500
0.25306,-0.65625,-0.39062
0.25306,-1.00000,-0.50000
0.25306,-0.57812,-0.35938
0.25306,-1.01562,-0.54688
0.25306,-0.67188,-0.35938
0.25306,-0.39062,0.18750
0.25306,-0.89062,-0.37500
0.25306,-0.62500,-0.32812
0.25306,-0.51562,0.29688
0.25306,-1.07812,0.56250
0.25306,-1.00000,-0.48438
0.25306,-1.07812,0.54688
0.25306,-0.29688,-0.20312
0.25306,-0.85938,0.50000
0.25306,-1.01562,0.46875
0.25306,-0.37500,0.23438
0.25306,-0.85938,-0.42188
0.25306,-1.00000,0.45312
0.25306,-0.96875,-0.40625
0.25306,-0.76562,0.31250
0.25306,-1.18750,-0.56250
0.25306,-0.79688,0.35938
0.25306,-0.92188,0.40625
0.25306,-0.79688,0.46875
0.25306,-0.87500,0.37500
0.25306,-0.46875,0.15625
0.25306,-1.04688,0.51562
0.25306,-0.53125,-0.26562
0.25306,-0.67188,0.40625
0.25306,-0.87500,-0.48438
0.25306,-0.90625,-0.51562
0.25306,-0.70312,-0.39062
0.25306,-0.64062,-0.31250
0.25306,-0.93750,-0.46875
0.25306,-0.67188,0.31250
0.25306,-0.68750,-0.25000
0.25306,-0.92188,0.45312
0.25306,-1.04688,0.54688
0.25306,-0.79688,0.37500
0.25306,-0.70312,-0.37500
0.25306,-0.78125,0.35938
0.25306,-1.20312,0.62500
0.25306,-1.00000,-0.62500
0.25306,-0.92188,0.43750
0.25306,-0.57812,-0.31250
0.25306,-0.90625,-0.45312
0.25306,-0.39062,0.12500
0.25306,-0.79688,-0.40625
0.25306,-0.90625,-0.40625
0.25306,-0.57812,-0.25000
0.25306,-0.70312,0.39062
0.25306,-0.89062,0.51562
0.25306,-0.82812,0.51562
0.25306,-0.85938,0.39062
0.25306,-0.95312,0.54688
0.25306,-0.84375,0.39062
0.25306,-0.67188,-0.40625
0.25306,-0.93750,-0.35938
0.25306,-0.60938,-0.35938
0.25306,-1.06250,0.56250
0.25306,-0.81250,0.45312
0.25306,-0.67188,-0.21875
0.25306,-0.75000,0.42188
0.25306,-0.57812,-0.23438
0.25306,-0.53125,0.32812
0.25306,-0.70312,-0.29688
0.25306,-0.70312,0.31250
0.25306,-0.32812,-0.09375
0.25306,-0.73438,0.35938
0.25306,-0.73438,0.34375
0.25306,-0.64062,0.26562
0.25306,-0.64062,0.31250
0.25306,-0.79688,0.50000
0.25306,-0.68750,-0.43750
0.25306,-0.71875,0.34375
0.25306,-0.54688,-0.12500
0.25306,-0.56250,0.23438
0.25306,-0.50000,0.17188
0.25306,-0.65625,-0.28125
0.25306,-0.59375,-0.28125
0.25306,-0.67188,-0.32812
0.26327,-0.51562,0.10938
0.25306,-0.85938,0.42188
0.26327,-0.60938,0.26562
0.25306,-1.17188,0.57812
0.26327,-0.82812,-0.39062
0.26327,-0.73438,-0.29688
0.26327,-0.81250,-0.45312
0.26327,-0.93750,-0.45312
0.26327,-0.39062,0.04688
0.26327,-0.65625,-0.28125
0.26327,-0.46875,0.20312
0.26327,-0.92188,-0.42188
0.26327,-0.65625,0.35938
0.26327,-0.85938,-0.42188
0.26327,-0.73438,-0.37500
0.26327,-0.67188,0.37500
0.26327,-0.71875,-0.29688
0.26327,-0.95312,0.46875
0.26327,-0.90625,0.37500
0.26327,-0.82812,0.35938
0.26327,-0.87500,0.51562
0.26327,-0.62500,0.21875
0.26327,-0.71875,-0.34375
0.26327,-0.32812,0.15625
0.26327,-0.78125,0.40625
0.26327,-0.90625,0.45312
0.26327,-0.48438,0.15625
0.26327,-0.60938,0.32812
0.26327,-0.96875,-0.54688
0.26327,-0.64062,0.15625
0.26327,-0.54688,-0.35938
0.26327,-0.46875,0.31250
0.26327,-1.03125,-0.51562
0.26327,-0.89062,0.46875
0.26327,-1.07812,-0.59375
0.26327,-0.89062,-0.50000
0.26327,-0.67188,0.29688
0.26327,-1.15625,-0.57812
0.26327,-0.53125,0.20312
0.26327,-0.68750,0.42188
0.26327,-0.89062,-0.43750
0.26327,-0.60938,0.12500
0.26327,-0.76562,-0.43750
0.26327,-0.78125,-0.37500
0.26327,-0.56250,-0.18750
0.26327,-0.81250,-0.35938
0.26327,-0.82812,-0.43750
0.26327,-0.96875,0.48438
0.26327,-0.90625,-0.42188
0.26327,-1.00000,0.53125
0.26327,-0.73438,0.37500
0.26327,-0.39062,-0.10938
0.26327,-0.60938,0.20312
0.26327,-0.59375,-0.26562
0.26327,-0.57812,-0.29688
0.26327,-0.85938,0.35938
0.26327,-1.07812,0.53125
0.26327,-1.12500,0.54688
0.26327,-1.23438,-0.67188
0.26327,-0.85938,0.51562
0.26327,-0.84375,-0.39062
0.26327,-0.62500,0.34375
0.26327,-0.89062,0.42188
0.26327,-1.12500,0.57812
0.26327,-0.39062,0.23438
0.26327,-0.45312,-0.32812
0.26327,-0.90625,0.45312
0.26327,-0.60938,-0.34375
0.26327,-0.90625,0.45312
0.26327,-0.87500,0.45312
0.26327,-0.75000,0.37500
0.26327,-0.64062,0.21875
0.26327,-0.70312,-0.34375
0.26327,-0.71875,0.31250
0.26327,-1.06250,-0.57812
0.26327,-0.76562,-0.39062
0.26327,-0.90625,0.45312
0.26327,-0.78125,-0.35938
0.26327,-0.78125,0.40625
0.26327,-0.89062,-0.48438
0.26327,-1.04688,-0.56250
0.26327,-0.90625,0.48438
0.26327,-0.85938,0.39062
0.26327,-0.73438,0.31250
0.26327,-0.62500,-0.29688
0.26327,-0.96875,0.42188
0.26327,-0.78125,-0.20312
0.26327,-1.18750,-0.60938
0.26327,-0.64062,-0.39062
0.26327,-0.82812,0.42188
0.26327,-0.57812,-0.37500
0.26327,-0.95312,-0.45312
0.26327,-0.68750,0.37500
0.26327,-1.21875,-0.64062
0.26327,-0.51562,-0.23438
0.26327,-0.96875,0.50000
0.26327,-0.71875,-0.28125
0.26327,-0.45312,-0.17188
0.26327,-1.00000,-0.53125
